record_id,chunk_id,uniprot_id,enzyme_name,ligand_name,pdb_id,original_class,verified_class,final_class,classification_changed,confidence,evidence_level,consensus,needs_human_review,reasoning
REC_0502,09,,CYP121 (CYP121A1),4-[4-[2-(1H-indol-3-yl)ethyl]pyrimidin-2-yl]morpholine,7NQN,unknown,INHIBITOR,INHIBITOR,False,MEDIUM,B,True,False,"Gemini(PMID:35066268, Lead Cpd 14) + Codex一致确认INHIBITOR。"
REC_0503,09,,CYP121 (CYP121A1),4-[4-[2-(5-bromanyl-1H-indol-3-yl)ethyl]pyrimidin-2-yl]morpholine,7NQO,unknown,INHIBITOR,INHIBITOR,False,MEDIUM,B,True,False,Gemini(PMID:35066268) + Codex一致确认INHIBITOR。
REC_0504,09,,CYP51 (Sterol 14α-demethylase),4-PHENYL-1H-IMIDAZOLE,1E9X,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini(PMID:11331776) + Codex(Fe-N=2.40A)一致确认INHIBITOR。
REC_0505,09,,CYP51 (Sterol 14α-demethylase),"2-(2,4-DIFLUOROPHENYL)-1,3-DI(1H-1,2,4-TRIAZOL-1-YL)PROPAN-2-OL",1EA1,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"Gemini(Kd~200nM, PMID:11331776) + Codex(Fe-N=2.34A)一致确认INHIBITOR。"
REC_0506,09,,CYP51 (Sterol 14α-demethylase),FE (II) ION,1H5Z,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Gemini + Codex一致确认这是无配体的血红素铁结构，EXCLUDE正确。
REC_0507,09,,CYP51 (Sterol 14α-demethylase),ESTRIOL,1X8V,unknown,SUBSTRATE,INHIBITOR,False,MEDIUM,B,False,False,[人工审核修正] 采纳Gemini文献(PMID:15557334)，结合但不代谢，竞争性抑制行为。原理由: 冲突：Gemini(PMID:15557334)说是结合物非底物，Codex说在活性位点。由于Gemini文献明确说非底物，但Codex显示活性位点结合，保留verified_class(SUBSTR...
REC_0508,09,,CYP51 (Sterol 14α-demethylase),(2R)-2-PHENYL-N-PYRIDIN-4-YLBUTANAMIDE,2CI0,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"Gemini(Kd~5-19.5uM, PMID:16608850) + Codex(Fe-N=2.68A)一致确认INHIBITOR。"
REC_0509,09,,CYP51 (Sterol 14α-demethylase),"(2S)-2-[(2,1,3-BENZOTHIADIAZOL-4-YLSULFONYL)AMINO]-2-PHENYL-N-PYRIDIN-4-YLACETAMIDE",2CIB,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"Gemini(Kd~5-23.2uM, PMID:16608850) + Codex(Fe-N=2.48A)一致确认INHIBITOR。"
REC_0510,09,,CYP51 (Sterol 14α-demethylase),bis(4-hydroxyphenyl)methanone,2VKU,substrate,SUBSTRATE,INHIBITOR,True,HIGH,A,False,False,"任务02错误：将INHIBITOR误判为SUBSTRATE。Gemini文献(Kd=28uM, PMID:18606705)明确为fragment inhibitor。虽然Codex显示远离血红素，但文献证据优先。纠正为INHIBITOR。"
REC_0511,09,,CYP51 (Sterol 14α-demethylase),CIS-4-METHYL-N-[(1S)-3-(METHYLSULFANYL)-1-(PYRIDIN-4-YLCARBAMOYL)PROPYL]CYCLOHEXANECARBOXAMIDE,2W09,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,B,True,False,Gemini(PMID:19458843) + Codex(Fe-N=2.14A)一致确认INHIBITOR。
REC_0512,09,,CYP51 (Sterol 14α-demethylase),N-[(1S)-2-methyl-1-(pyridin-4-ylcarbamoyl)propyl]cyclohexanecarboxamide,2W0A,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,B,True,False,Gemini(PMID:19458843) + Codex(Fe-N=2.17A)一致确认INHIBITOR。
REC_0513,09,,CYP51 (Sterol 14α-demethylase),3-{[(4-methylphenyl)sulfonyl]amino}propyl pyridin-4-ylcarbamate,2W0B,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,B,True,False,Gemini(PMID:19458843) + Codex(Fe-N=2.11A)一致确认INHIBITOR。
REC_0514,10,,EryF (erythromycin biosynthesis),9-AMINOPHENANTHRENE,1EGY,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"三方一致：Gemini文献(Kd=91 uM, PMID:10716705) + Codex结构(Fe-N=2.10A type-II binding) 均确认为INHIBITOR。与任务02分类一致。"
REC_0515,10,,EryF (erythromycin biosynthesis),4-ANDROSTENE-3-17-DIONE,1EUP,unknown,INHIBITOR,SUBSTRATE,True,MEDIUM,C,False,False,任务02错误：将SUBSTRATE误判为INHIBITOR。Codex结构分析显示androstenedione在活性位点但不配位Fe（Fe-O=6.50A），符合底物结合模式而非抑制剂。Gemini调用失败无文献支持。纠正为SUBSTRATE，但标记需人工复审（证据仅来自结构）。
REC_0516,10,,EryF (erythromycin biosynthesis),"CIS-1-ACETYL-4-(4-((2-(2,4-DICHLOROPHENYL)-2-(1H-IMIDAZOL-1-YLMETHYL)-1,3-DIOXOLAN-4-YL)METHOXY)PHENYL)PIPERAZINE",1JIP,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"三方一致：Gemini文献(Type II inhibitor, PMID:11469860) + Codex结构(Fe-N=2.23A type-II azole binding) 均确认为INHIBITOR。与任务02分类一致。"
REC_0517,10,,EryF (erythromycin biosynthesis),6-DEOXYERYTHRONOLIDE B,1Z8O,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,"三方一致：Gemini文献(Km=13.66 µM, PMID:35174640) + Codex结构(Fe-C6=4.63A productive binding) 均确认为EryF的天然底物。与任务02分类一致。"
REC_0518,10,,EryF (erythromycin biosynthesis),OXYGEN MOLECULE,1Z8O,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：O2是P450酶的通用共底物(cosubstrate)，存在于所有P450催化反应中，不具备底物特异性信息，应排除。与任务02分类一致。
REC_0519,10,,PbdA (benzoic acid hydroxylase),4-METHOXYBENZOIC ACID,9G9Q,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,False,False,"证据冲突但采纳Codex判断。Codex结构分析(Fe-C8=4.10A, substrate-like binding for O-demethylation)更可靠，Gemini可能误认PbdA为PobA。PbdA hydroxylates benzoic acid derivatives，4-methoxybenzoic acid是其底物。与任务02分类一致。"
REC_0520,10,,PbdA (benzoic acid hydroxylase),4-ethylbenzoic acid,9G9R,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,三方一致：Gemini文献(PMID:38380926) + Codex结构(Fe-C9=3.58A substrate-like binding) 均确认为SUBSTRATE。与任务02分类一致。
REC_0521,10,,PbdA (benzoic acid hydroxylase),"3,4-dimethoxybenzoic acid",9G9S,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,False,False,"证据冲突但采纳Codex判断。Codex结构分析(Fe-C8=4.12A, substrate-like binding for O-demethylation)显示底物结合模式。Gemini再次混淆PbdA和PobA。Veratric acid是PbdA的benzoic acid derivative底物。与任务02分类一致。"
REC_0522,10,,CYP8A1 (prostacyclin synthase),"6-PIPERIDIN-1-YLPYRIMIDINE-2,4-DIAMINE 3-OXIDE",3B6H,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：Gemini文献(PMID:7054919) + Codex结构(Fe-O=2.17A N-oxide ligation) + PDB header均确认为INHIBITOR。与任务02分类一致。
REC_0523,10,,P450_Q16678,2-PHENYL-4H-BENZO[H]CHROMEN-4-ONE,3PM0,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"三方一致：Gemini文献(Ki=2 nM, IC50=5-10 nM, PMID:9760021) + Codex结构(competitive active-site binding) 均确认为CYP1B1的强效抑制剂。与任务02分类一致。"
REC_0524,10,,CYP2A13 (NNK/nicotine metabolism),INDOLE,2P85,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,"三方一致：Gemini文献(putative substrate, PMID:16849424) + Codex结构(Fe-C5=4.33A Type I binding) 均确认为SUBSTRATE。与任务02分类一致。"
REC_0525,10,,CYP2A13 (NNK/nicotine metabolism),"(3S,4R)-3-ethyl-4-[(1-methyl-1H-imidazol-5-yl)methyl]dihydrofuran-2(3H)-one",3T3S,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"三方一致：Gemini文献(Ki=1.4 µM, PMID:29484634) + Codex结构(Fe-N3=2.55A type-II) 均确认为INHIBITOR。与任务02分类一致。"
REC_0526,10,,CYP2A13 (NNK/nicotine metabolism),(S)-3-(1-METHYLPYRROLIDIN-2-YL)PYRIDINE,4EJG,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,"三方一致：Gemini文献(Km=20.2 µM, kcat=8.7 min⁻¹, PMID:17088490) + Codex结构(substrate-like binding, no Fe-N coordination) 均确认尼古丁是CYP2A13的天然底物。与任务02分类一致。"
REC_0527,10,,CYP2A13 (NNK/nicotine metabolism),4-[methyl(nitroso)amino]-1-(pyridin-3-yl)butan-1-one,4EJI,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,"采纳Gemini的SUBSTRATE分类（Km=2.1 µM, PMID:11007661）。虽然晶体结构显示pyridine N配位Fe（Fe-N=2.05A），但Codex自己指出这是nonproductive orientation，NNK是已知的CYP2A13代谢底物。晶体可能捕获了非生产性结合构象。与任务02分类一致。"
REC_0528,10,,CYP101C1 (Novosphingobium),"(2R,5R)-hexane-2,5-diol",3OFT,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,False,False,"采纳Codex判断：Hexane-2,5-diol是结晶溶剂/沉淀剂，偶然占据活性位点，不是代谢底物。Gemini未考虑PDB上下文。与任务02分类一致。"
REC_0529,10,,CYP101C1 (Novosphingobium),"(3E)-4-(2,6,6-trimethylcyclohex-1-en-1-yl)but-3-en-2-one",3OFU,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,三方一致：Gemini文献(PMID:21154803) + Codex结构(Fe-C3=5.62A type I binding) 均确认beta-ionone是CYP101C1的底物。与任务02分类一致。
REC_0530,10,,P450_Q2G8A2,CAMPHOR,3NV6,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,"三方一致：Gemini文献(Km=1.6 µM, kcat=17 s⁻¹, PMID:8253811) + Codex结构(Fe-O=4.35A canonical substrate pose) 确认camphor是P450cam的天然底物。与任务02分类一致。"
REC_0531,10,,CYP101D1 (camphor monooxygenase),CYANIDE ION,4C9L,substrate,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：CN-是血红素铁配体(heme ligand)，用于探测实验，非催化底物。任务02正确地将其从substrate纠正为EXCLUDE。
REC_0532,10,,CYP101D1 (camphor monooxygenase),5-EXO-HYDROXYCAMPHOR,6WGW,substrate,PRODUCT,PRODUCT,False,HIGH,A,True,False,三方一致：5-exo-hydroxycamphor是camphor被CYP101D1羟化的产物(PRODUCT)，而非底物。任务02正确地从substrate纠正为PRODUCT。
REC_0533,10,,CYP101D1 (camphor monooxygenase),CAMPHOR,6WGW,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,三方一致：Camphor是CYP101D1 camphor monooxygenase的天然底物，与REC_0530相同（同为P450cam类酶的canonical substrate）。与任务02分类一致。
REC_0534,10,,CYP199A4,"3,4-dimethoxybenzoic acid",4EGN,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,三方一致：Veratric acid是CYP199A4底物，发生O-脱甲基反应。与任务02分类一致。
REC_0535,10,,CYP199A4,1H-indole-6-carboxylic acid,4EGO,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,Indole-carboxylic acid是芳香羧酸，符合CYP199A4底物特征。与任务02分类一致。
REC_0536,10,,CYP199A4,naphthalene-2-carboxylic acid,4EGP,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,Naphthalene-2-carboxylic acid是芳香羧酸，符合CYP199A4底物特征。与任务02分类一致。
REC_0537,10,,CYP199A4,4-propan-2-ylbenzoic acid,5KDB,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,三方一致：4-isopropylbenzoic acid是CYP199A4底物。与任务02分类一致。
REC_0538,10,,CYP199A4,4-ethoxybenzoic acid,5U6T,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,C,True,False,Codex确认SUBSTRATE（Fe-C02=4.17A）。4-ethoxybenzoic acid是benzoic acid derivative，符合CYP199A4底物特征。与任务02分类一致。
REC_0539,10,,CYP199A4,4-(methylamino)benzoic acid,5U6W,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,C,True,False,Codex确认SUBSTRATE（Fe-N02=4.25A，氨基不配位Fe）。Benzoic acid derivative符合CYP199A4底物特征。与任务02分类一致。
REC_0540,10,,CYP199A4,4-cyclopropylbenzoic acid,5UVB,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,C,True,False,Codex确认SUBSTRATE（Fe-C12=3.66A productive pose）。与任务02分类一致。
REC_0541,10,,CYP199A4,4-methoxybenzamide,5YQH,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：4-methoxybenzamide是amide而非carboxylic acid，CYP199A4需要羧酸基团形成盐桥。应排除。与任务02分类一致。
REC_0542,10,,CYP199A4,4-heptylbenzoic acid,6C3H,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,4-heptylbenzoic acid是benzoic acid derivative，符合CYP199A4底物特征。与任务02分类一致。
REC_0543,10,,CYP199A4,4-(thiophen-3-yl)benzoic acid,6C3J,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,4-(thiophen-3-yl)benzoic acid是benzoic acid derivative，符合CYP199A4底物特征。与任务02分类一致。
REC_0544,10,,CYP199A4,3-methoxybenzoic acid,6PQ6,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,3-methoxybenzoic acid是benzoic acid derivative，符合CYP199A4底物特征。与任务02分类一致。
REC_0545,10,,CYP199A4,3-(methylsulfanyl)benzoic acid,6PQD,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,3-(methylthio)benzoic acid是benzoic acid derivative，符合CYP199A4底物特征。与任务02分类一致。
REC_0546,10,,CYP199A4,4-METHYLBENZOIC ACID,6PQS,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,4-methylbenzoic acid (p-toluic acid)是benzoic acid derivative，符合CYP199A4底物特征。与任务02分类一致。
REC_0547,10,,CYP199A4,3-methylbenzoic acid,6PQW,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,3-methylbenzoic acid是benzoic acid derivative，符合CYP199A4底物特征。与任务02分类一致。
REC_0548,10,,CYP199A4,3-(methylamino)benzoic acid,6PRR,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,3-(methylamino)benzoic acid是benzoic acid derivative，符合CYP199A4底物特征。与任务02分类一致。
REC_0549,10,,CYP199A4,3-ethoxybenzoic acid,6PRS,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,3-ethoxybenzoic acid是benzoic acid derivative，符合CYP199A4底物特征。与任务02分类一致。
REC_0550,10,,CYP199A4,4-(pyridin-3-yl)benzoic acid,6U30,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：4-(pyridin-3-yl)benzoic acid的pyridine N直接配位Fe（Fe-N=2.19Å），形成type II抑制剂结合。PMID:32058707确认。与任务02分类一致。
REC_0551,10,,CYP199A4,4-(1H-imidazol-1-yl)benzoic acid,6U31,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：4-(1H-imidazol-1-yl)benzoic acid的imidazole N配位Fe（~2.24Å），Type II抑制剂。与任务02分类一致。
REC_0552,10,,CYP199A4,(E)-3-(4-methoxyphenyl)acrylic acid,6UNN,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,芳香羧酸，符合CYP199A4底物特征。与任务02分类一致。
REC_0553,10,,CYP199A4,4-(2-methylpropyl)benzoic acid,6VJX,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,4-isobutylbenzoic acid是benzoic acid derivative。与任务02分类一致。
REC_0554,10,,CYP199A4,4-ethenylbenzoic acid,6WZP,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,4-vinylbenzoic acid是benzoic acid derivative。与任务02分类一致。
REC_0555,10,,CYP199A4,biphenyl-4-carboxylic acid,7JW5,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Biphenyl-4-carboxylic acid是芳香羧酸。与任务02分类一致。
REC_0556,10,,CYP199A4,"3'-methoxy[1,1'-biphenyl]-4-carboxylic acid",7JXB,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,3'-methoxybiphenyl-4-carboxylic acid是biphenyl carboxylic acid derivative。与任务02分类一致。
REC_0557,10,,CYP199A4,"4-(1H-1,2,4-triazol-1-yl)benzoic acid",7N14,unknown,INHIBITOR,INHIBITOR,False,MEDIUM,B,True,False,"三方一致：4-(1H-1,2,4-triazol-1-yl)benzoic acid是INHIBITOR（PDB header确认），但不是classical type II（Fe-N=4.17A无配位）。与任务02分类一致。"
REC_0558,10,,CYP199A4,4-propylbenzoic acid,7R8S,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Benzoic acid derivative。与任务02分类一致。
REC_0559,10,,CYP199A4,4-ethylbenzoic acid,7R8T,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Benzoic acid derivative。与任务02分类一致。
REC_0560,10,,CYP199A4,4-phenoxybenzoic acid,7TND,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Benzoic acid derivative。与任务02分类一致。
REC_0561,10,,CYP199A4,4-cyclohexylbenzoic acid,7TNU,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Benzoic acid derivative。与任务02分类一致。
REC_0562,10,,CYP199A4,4-(ethylsulfanyl)benzoic acid,7TP5,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,4-(ethylthio)benzoic acid是benzoic acid derivative。与任务02分类一致。
REC_0563,10,,CYP199A4,4-methylsulfanylbenzoic acid,7TQM,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,4-(methylthio)benzoic acid是benzoic acid derivative。与任务02分类一致。
REC_0564,10,,CYP199A4,4-(furan-2-yl)benzoic acid,7TRT,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Benzoic acid derivative。与任务02分类一致。
REC_0565,10,,CYP199A4,4-(thiophen-2-yl)benzoic acid,7TRU,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Benzoic acid derivative。与任务02分类一致。
REC_0566,10,,CYP199A4,4-iodobenzoic acid,7TZM,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Halogenated benzoic acid。与任务02分类一致。
REC_0567,10,,CYP199A4,4-fluorobenzoic acid,7TZN,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Halogenated benzoic acid。与任务02分类一致。
REC_0568,10,,CYP199A4,4-CHLORO-BENZOIC ACID,7TZW,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Halogenated benzoic acid。与任务02分类一致。
REC_0569,10,,CYP199A4,4-(chloromethyl)benzoic acid,7TZX,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Benzoic acid derivative。与任务02分类一致。
REC_0570,10,,CYP199A4,4-(2-bromoethyl)benzoic acid,7TZY,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Benzoic acid derivative。与任务02分类一致。
REC_0571,11,,CYP199A4,4-(2-chloroethyl)benzoic acid,7U00,SUBSTRATE,SUBSTRATE,SUBSTRATE,False,MEDIUM,C,True,False,虽无直接文献证据，Codex结构分析明确支持SUBSTRATE分类。配体为对位取代苯甲酸，符合CYP199A4底物特性，活性位点结合呈Type I模式。
REC_0572,11,,CYP199A4,4-benzoylbenzoic acid,8D39,SUBSTRATE,SUBSTRATE,INHIBITOR,True,HIGH,B,False,False,任务02错误：将INHIBITOR误判为SUBSTRATE。文献证据(PMID:26053303)明确指出4-benzoylbenzoic acid诱导Type II光谱位移且不被野生型酶代谢。虽然Codex结构未显示直接Fe配位，但观察到轴向水保持结合(Fe-OH2=2.13Å)，与文献描述的酮基-heme水配位一致。采纳文献证据，纠正为INHIBITOR。
REC_0573,11,,CYP199A4,4-butylbenzoic acid,8E5J,SUBSTRATE,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini文献(PMID:36268769)和Codex结构分析均确认为SUBSTRATE。文献提供定量数据(Kd<0.6µM)及代谢产物分布(45%苄基氧化+55%脱饱和)，结构显示典型Type I底物结合模式。
REC_0574,11,,CYP199A4,Mesoheme,8E5J,EXCLUDE,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Gemini和Codex均确认Mesoheme为P450辅因子/辅基，非底物/抑制剂/产物。Codex结构显示Fe被保守Cys358硫醇配位，符合P450催化heme特征。正确分类为EXCLUDE。
REC_0575,11,,CYP199A4,4-[(2S)-2-hydroxy-3-oxobutan-2-yl]benzoic acid,8G35,PRODUCT,PRODUCT,PRODUCT,False,MEDIUM,C,True,False,虽无直接文献，Codex结构分析明确支持PRODUCT分类。配体含羟基(-OH)结构，不置换轴向水(Fe-OH2=2.01Å)，符合CYP199A4羟基化产物特征。推测为4-(3-oxobutan-2-yl)benzoic acid的羟基化产物。
REC_0576,11,,CYP199A4,terephthalic acid,8G36,EXCLUDE,EXCLUDE,EXCLUDE,False,MEDIUM,B,False,False,"虽Gemini文献显示terephthalic acid是F182L突变体的C-C裂解产物，但对野生型CYP199A4无功能意义。Codex结构显示分子占据活性位点但呈非生产性结合。terephthalic acid(1,4-benzenedicarboxylic acid)高度氧化，不是野生型底物。任务02正确判断为EXCLUDE。"
REC_0577,11,,CYP199A4,4-methoxy-3-oxidanyl-benzoic acid,8HGB,PRODUCT,PRODUCT,PRODUCT,False,HIGH,A,True,False,Gemini文献和Codex结构均确认为PRODUCT。isovanillic acid (3-hydroxy-4-methoxybenzoic acid)是F182G突变体催化veratric acid meta-O-去甲基化的产物。结构显示典型产物复合物特征（保留轴向水，非Fe配位）。
REC_0578,11,,CYP199A4,4-(pyridin-2-yl)benzoic acid,8TAW,INHIBITOR,INHIBITOR,INHIBITOR,False,MEDIUM,B,False,False,Gemini和Codex分类不同。Gemini文献(PMID:32677463)显示该分子诱导Type II光谱位移(422nm)，通常表明抑制剂行为。但Codex结构分析显示Fe-N=4.28Å太远，无典型Type II配位。这是atypical case：光谱上像INHIBITOR，结构上像SUBSTRATE。采纳文献光谱证据，分类为INHIBITOR（atypical Type II binder）。
REC_0579,11,,CYP199A4,4-benzylbenzoic acid,8TNK,SUBSTRATE,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini文献(PMID:36043399)和Codex结构分析均确认为SUBSTRATE。定量数据Kd=5.2±0.25µM。WT CYP199A4催化苄基氧化，结构显示典型底物结合模式。
REC_0580,11,,CYP199A4,4-propanoylbenzoic acid,8VKF,SUBSTRATE,SUBSTRATE,SUBSTRATE,False,HIGH,A,False,False,Gemini文献(PMID:37987176)明确确认为SUBSTRATE，Kd=9.1µM。Codex误判为PRODUCT，因为配体本身含酮基，但该酮基是4-propanoylbenzoic acid固有结构，CYP199A4将其羟基化生成α-hydroxyketone产物。采纳文献证据。
REC_0581,11,,CYP199A4,4-(2-oxopropyl)benzoic acid,8VL0,SUBSTRATE,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini文献和Codex结构均确认为SUBSTRATE。Kd=80µM表明结合亲和力较低但仍为底物。
REC_0582,11,,CYP199A4,4-(trifluoromethoxy)benzoic acid,8VOC,SUBSTRATE,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,False,False,Gemini和Codex不一致。Codex指出CF3基团不可氧化，但该分子仍可能作为底物（通过去甲基化等途径）。基于para-substituted benzoic acid是CYP199A4典型底物类别，暂采纳SUBSTRATE，但置信度MEDIUM。
REC_0583,11,,CYP199A4,P-HYDROXYBENZOIC ACID,8VOK,SUBSTRATE,SUBSTRATE,PRODUCT,True,HIGH,A,True,False,任务02错误：将PRODUCT误判为SUBSTRATE。p-Hydroxybenzoic acid是4-methoxybenzoic acid O-去甲基化的产物，不是底物。Gemini(Kd=458µM)和Codex结构(轴向水保留)均确认为PRODUCT。纠正分类。
REC_0584,11,,CYP199A4,4-(hydroxymethyl)benzoic acid,8VOT,PRODUCT,PRODUCT,PRODUCT,False,HIGH,B,True,False,Gemini和Codex均确认为PRODUCT。4-(hydroxymethyl)benzoic acid是4-methylbenzoic acid羟基化的产物。结构显示轴向水保留，符合产物特征。
REC_0585,11,,CYP199A4,4-METHOXYBENZOIC ACID,9DOE,SUBSTRATE,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini和Codex均确认为SUBSTRATE。4-methoxybenzoic acid是CYP199A4的经典底物，Kd=0.28µM，被O-去甲基化生成4-hydroxybenzoic acid。
REC_0586,11,,CYP199A4,4-tert-butylbenzoic acid,9DX9,SUBSTRATE,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini和Codex均确认为SUBSTRATE。Kd=39µM，结构显示轴向水置换，典型底物结合模式。
REC_0587,11,,CYP51 (T. brucei),Fluconazole,2WV2,INHIBITOR,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini和Codex均确认为INHIBITOR。Fluconazole是FDA批准的唑类抗真菌药，通过三唑氮配位heme铁(Fe-N=1.98Å)抑制CYP51。
REC_0588,11,,CYP51 (T. brucei),Posaconazole,2X2N,INHIBITOR,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini和Codex均确认为INHIBITOR。Posaconazole是FDA批准的广谱唑类抗真菌药，Fe-N=2.06Å。
REC_0589,11,,CYP51 (T. brucei),VNI,3GW9,INHIBITOR,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini和Codex均确认为INHIBITOR。VNI是实验性CYP51抑制剂，Fe-N=2.03Å。
REC_0590,11,,CYP51 (T. brucei),Lanosterol analog,3P99,SUBSTRATE,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,Gemini和Codex均确认为SUBSTRATE。但原始CSV标注为product，配体名为30-cyclopropylidenelanost-7-en-3-ol（环丙基修饰的羊毛甾醇）。CYP51催化C14去甲基化，该修饰物可能是底物类似物。需人工确认是底物还是产物。
REC_0591,11,,CYP51 (T. brucei),JKF,3TIK,INHIBITOR,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini和Codex均确认为INHIBITOR。Fe-N=2.05Å，典型Type II抑制剂。
REC_0592,11,,CYP51 (T. brucei),18I,4BJK,INHIBITOR,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini和Codex均确认为INHIBITOR。Fe-N=1.87Å，非常紧密的Fe-N配位。
REC_0593,11,,CYP51 (T. brucei),VNT,4G3J,INHIBITOR,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini和Codex均确认为INHIBITOR。Fe-N=2.21Å。
REC_0594,11,,CYP51 (T. brucei),VFV,4G7G,INHIBITOR,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini和Codex均确认为INHIBITOR。Fe-N=1.99Å。
REC_0595,11,,CYP74 Allene Oxide Synthase,"13-hydroxyoctadeca-9,11-dienoic acid",3DBM,SUBSTRATE,SUBSTRATE,SUBSTRATE,False,HIGH,A,False,False,Gemini标注为INHIBITOR但说明是Substrate Analogue，Codex标注为SUBSTRATE (substrate analog)。13-hydroxy fatty acid是allene oxide synthase的底物类似物。采纳SUBSTRATE分类。
